"TIMESTAMP","RECORD","BattV_Avg","PTemp_C_Avg","SlrFD_W_Avg","SlrFD_W_Std","Rain_mm_Tot","Strikes_Tot","Dist_km_Avg","Dist_km_Std","WS_ms_Avg","WS_ms_Std","WindDir_D1_WVT","AirT_C_Avg","AirT_C_Std","VP_mbar_Avg","VP_mbar_Std","BP_mbar_Avg","BP_mbar_Std","RH_Avg","RH_Std","RHT_C_Avg","RHT_C_Std","TiltNS_deg_Avg","TiltNS_deg_Std","TiltWE_deg_Avg","TiltWE_deg_Std","SlrTF_MJ_Tot","Invalid_Wind_Tot","LWmV_17ft_Avg","LWmV_17ft_Std","LWMDry_17ft_Tot","LWMCon_17ft_Tot","LWMWet_17ft_Tot","LWmV_50ft_Avg","LWmV_50ft_Std","LWMDry_50ft_Tot","LWMCon_50ft_Tot","LWMWet_50ft_Tot","LWmV_66ft_Avg","LWmV_66ft_Std","LWMDry_66ft_Tot","LWMCon_66ft_Tot","LWMWet_66ft_Tot"
2022-06-11 11:10:00,"4338","14.46","24.1","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.6","0.17","1","0","0"
2022-06-11 11:11:00,"4339","14.46","24.11","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0.102","1","0","0","268","0.158","1","0","0"
2022-06-11 11:12:00,"4340","14.46","24.13","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.1","0.074","1","0","0","268","0","1","0","0"
2022-06-11 11:13:00,"4341","14.46","24.13","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.1","0.184","1","0","0","268.1","0.241","1","0","0"
2022-06-11 11:14:00,"4342","14.46","24.13","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272.1","0.002","1","0","0","272.7","0.002","1","0","0","268.6","0.129","1","0","0"
2022-06-11 11:15:00,"4343","14.46","24.12","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272.1","0","1","0","0","272.7","0","1","0","0","268.6","0.162","1","0","0"
2022-06-11 11:16:00,"4344","14.45","24.11","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272.1","0","1","0","0","272.7","0.043","1","0","0","268.4","0.296","1","0","0"
2022-06-11 11:17:00,"4345","14.45","24.1","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272.1","0","1","0","0","272.1","0.197","1","0","0","268.3","0.296","1","0","0"
2022-06-11 11:18:00,"4346","14.45","24.1","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272","0","1","0","0","268","0.112","1","0","0"
2022-06-11 11:19:00,"4347","14.45","24.1","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.3","0.311","1","0","0","268.6","0.184","1","0","0"
2022-06-11 11:20:00,"4348","14.46","24.09","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.3","0.31","1","0","0"
2022-06-11 11:21:00,"4349","14.46","24.07","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.3","0.28","1","0","0"
2022-06-11 11:22:00,"4350","14.46","24.07","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.5","0.251","1","0","0"
2022-06-11 11:23:00,"4351","14.46","24.07","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.1","0.258","1","0","0"
2022-06-11 11:24:00,"4352","14.46","24.06","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268","0.061","1","0","0"
2022-06-11 11:25:00,"4353","14.46","24.04","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0.043","1","0","0","268","0","1","0","0"
2022-06-11 11:26:00,"4354","14.46","24.04","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.5","0.273","1","0","0"
2022-06-11 11:27:00,"4355","14.46","24.01","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.7","0","1","0","0"
2022-06-11 11:28:00,"4356","14.45","24","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.7","0","1","0","0"
2022-06-11 11:29:00,"4357","14.46","23.99","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.5","0.273","1","0","0"
2022-06-11 11:30:00,"4358","14.46","23.98","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.4","0.3","1","0","0"
2022-06-11 11:31:00,"4359","14.46","23.96","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.1","0.209","1","0","0"
2022-06-11 11:32:00,"4360","14.46","23.96","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.6","0.141","1","0","0"
2022-06-11 11:33:00,"4361","14.46","23.96","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.3","0.263","1","0","0"
2022-06-11 11:34:00,"4362","14.46","23.94","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.5","0.251","1","0","0"
2022-06-11 11:35:00,"4363","14.46","23.93","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.7","0","1","0","0"
2022-06-11 11:36:00,"4364","14.46","23.92","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.7","0","1","0","0"
2022-06-11 11:37:00,"4365","14.47","23.9","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.7","0","1","0","0"
2022-06-11 11:38:00,"4366","14.46","23.9","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.7","0","1","0","0"
2022-06-11 11:39:00,"4367","14.47","23.9","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.6","0.094","1","0","0"
2022-06-11 11:40:00,"4368","14.46","23.9","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.4","0.284","1","0","0"
2022-06-11 11:41:00,"4369","14.46","23.92","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.4","0.316","1","0","0"
2022-06-11 11:42:00,"4370","14.47","23.93","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.5","0.243","1","0","0"
2022-06-11 11:43:00,"4371","14.46","23.93","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.7","0","1","0","0"
2022-06-11 11:44:00,"4372","14.46","23.95","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.7","0","1","0","0"
2022-06-11 11:45:00,"4373","14.46","23.96","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.7","0","1","0","0"
2022-06-11 11:46:00,"4374","14.46","23.97","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.7","0","1","0","0"
2022-06-11 11:47:00,"4375","14.45","23.99","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.7","0","1","0","0"
2022-06-11 11:48:00,"4376","14.45","24.01","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0.141","1","0","0","272.7","0","1","0","0","268.6","0.177","1","0","0"
2022-06-11 11:49:00,"4377","14.45","24.02","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","271.8","0.287","1","0","0","272.7","0","1","0","0","268.1","0.226","1","0","0"
2022-06-11 11:50:00,"4378","14.45","24.04","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.2","0.28","1","0","0","268","0","1","0","0"
2022-06-11 11:51:00,"4379","14.45","24.05","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.1","0.161","1","0","0","268","0","1","0","0"
2022-06-11 11:52:00,"4380","14.46","24.07","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.4","0.284","1","0","0","268","0","1","0","0"
2022-06-11 11:53:00,"4381","14.46","24.07","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.5","0.266","1","0","0","268","0","1","0","0"
2022-06-11 11:54:00,"4382","14.46","24.07","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.6","0.19","1","0","0","268","0","1","0","0"
2022-06-11 11:55:00,"4383","14.46","24.07","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.1","0.206","1","0","0"
2022-06-11 11:56:00,"4384","14.46","24.07","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.5","0.273","1","0","0"
2022-06-11 11:57:00,"4385","14.46","24.07","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.5","0.227","1","0","0"
2022-06-11 11:58:00,"4386","14.46","24.07","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268","0.134","1","0","0"
2022-06-11 11:59:00,"4387","14.46","24.09","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268","0","1","0","0"
2022-06-11 12:00:00,"4388","14.47","24.1","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268","0.043","1","0","0"
2022-06-11 12:01:00,"4389","14.46","24.1","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.6","0.061","1","0","0"
2022-06-11 12:02:00,"4390","14.46","24.11","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.7","0","1","0","0"
2022-06-11 12:03:00,"4391","14.45","24.13","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268.6","0.204","1","0","0"
2022-06-11 12:04:00,"4392","14.45","24.13","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0.199","1","0","0","272.7","0","1","0","0","268.1","0.243","1","0","0"
2022-06-11 12:05:00,"4393","14.46","24.14","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0.153","1","0","0","272.7","0","1","0","0","268","0.158","1","0","0"
2022-06-11 12:06:00,"4394","14.45","24.16","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","271.8","0.315","1","0","0","272.2","0.265","1","0","0","268","0","1","0","0"
2022-06-11 12:07:00,"4395","14.45","24.17","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","271.8","0.3","1","0","0","272.4","0.325","1","0","0","268","0","1","0","0"
2022-06-11 12:08:00,"4396","14.46","24.19","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0.121","1","0","0","268","0","1","0","0"
2022-06-11 12:09:00,"4397","14.46","24.19","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0.094","1","0","0","268","0","1","0","0"
2022-06-11 12:10:00,"4398","14.47","24.19","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0.043","1","0","0","268","0","1","0","0"
2022-06-11 12:11:00,"4399","14.46","24.19","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268","0","1","0","0"
2022-06-11 12:12:00,"4400","14.46","24.2","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","271.9","0.259","1","0","0","272.7","0","1","0","0","268","0","1","0","0"
2022-06-11 12:13:00,"4401","14.46","24.22","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","271.6","0.303","1","0","0","272.5","0.258","1","0","0","268","0","1","0","0"
2022-06-11 12:14:00,"4402","14.46","24.22","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","271.8","0.3","1","0","0","272.6","0.21","1","0","0","268","0","1","0","0"
2022-06-11 12:15:00,"4403","14.46","24.24","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0.162","1","0","0","272.6","0.251","1","0","0","268","0","1","0","0"
2022-06-11 12:16:00,"4404","14.46","24.25","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","271.7","0.33","1","0","0","272.7","0","1","0","0","268","0","1","0","0"
2022-06-11 12:17:00,"4405","14.46","24.25","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0.112","1","0","0","272.7","0","1","0","0","268","0","1","0","0"
2022-06-11 12:18:00,"4406","14.46","24.25","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0.112","1","0","0","272.7","0.154","1","0","0","268","0","1","0","0"
2022-06-11 12:19:00,"4407","14.45","24.25","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268","0","1","0","0"
2022-06-11 12:20:00,"4408","14.45","24.25","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0.043","1","0","0","268","0","1","0","0"
2022-06-11 12:21:00,"4409","14.45","24.25","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268","0","1","0","0"
2022-06-11 12:22:00,"4410","14.45","24.25","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268","0","1","0","0"
2022-06-11 12:23:00,"4411","14.45","24.25","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268","0","1","0","0"
2022-06-11 12:24:00,"4412","14.45","24.25","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268","0.043","1","0","0"
2022-06-11 12:25:00,"4413","14.46","24.25","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268","0","1","0","0"
2022-06-11 12:26:00,"4414","14.46","24.25","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0.043","1","0","0","272.7","0","1","0","0","268","0","1","0","0"
2022-06-11 12:27:00,"4415","14.45","24.22","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.4","0.321","1","0","0","268","0","1","0","0"
2022-06-11 12:28:00,"4416","14.46","24.22","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.6","0.201","1","0","0","268","0","1","0","0"
2022-06-11 12:29:00,"4417","14.46","24.22","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268","0","1","0","0"
2022-06-11 12:30:00,"4418","14.46","24.2","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268","0","1","0","0"
2022-06-11 12:31:00,"4419","14.46","24.19","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268","0","1","0","0"
2022-06-11 12:32:00,"4420","14.46","24.19","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","272","0","1","0","0","272.7","0","1","0","0","268","0","1","0","0"
2022-06-11 12:33:00,"4421","14.46","24.19","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","271.6","0.316","1","0","0","272.7","0","1","0","0","268","0","1","0","0"
